year,month,day,hour,day_of_week,temperature_F,demand_actual
2019,2,2,6,6,38.26,12561
2019,2,2,7,6,36.95,13341
2019,2,2,8,6,35.14,14016
2019,2,2,9,6,33.67,14152
2019,2,2,10,6,32.50,13276
2019,2,2,11,6,31.05,12303
2019,2,2,12,6,30.58,11451
2019,2,2,13,6,31.28,10748
2019,2,2,14,6,37.15,10203
2019,2,2,15,6,43.66,9896
2019,2,2,16,6,49.07,9783
2019,2,2,17,6,53.54,9924
2019,2,2,18,6,56.78,10357
2019,2,2,19,6,58.83,11151
2019,2,2,20,6,61.24,11286
2019,2,2,21,6,61.97,11225
2019,2,2,22,6,59.34,11147
2019,2,2,23,6,55.46,10859
2019,2,3,0,7,53.10,10526
2019,2,3,1,7,51.77,10309
2019,2,3,2,7,49.17,10248
2019,2,3,3,7,46.52,10300
2019,2,3,4,7,45.24,10398
2019,2,3,5,7,43.65,10563
2019,2,3,6,7,42.46,10881
2019,2,3,7,7,41.56,11416
2019,2,3,8,7,39.88,11968
2019,2,3,9,7,38.36,12378
2019,2,3,10,7,40.40,12152
2019,2,3,11,7,40.06,11551
2019,2,3,12,7,39.98,11051
2019,2,3,13,7,40.95,10668
2019,2,3,14,7,45.51,10303
2019,2,3,15,7,51.25,9981
2019,2,3,16,7,53.83,9834
2019,2,3,17,7,57.49,9994
2019,2,3,18,7,59.50,10482
2019,2,3,19,7,60.82,11119
2019,2,3,20,7,61.81,11044
2019,2,3,21,7,62.23,11014
2019,2,3,22,7,59.12,10864
2019,2,3,23,7,56.66,10730
2019,2,4,0,1,53.48,10385
2019,2,4,1,1,51.10,10128
2019,2,4,2,1,49.07,10154
2019,2,4,3,1,45.87,10332
2019,2,4,4,1,44.54,10667
2019,2,4,5,1,43.07,11194
2019,2,4,6,1,42.24,12346
2019,2,4,7,1,40.85,14034
2019,2,4,8,1,39.34,14762
2019,2,4,9,1,38.56,14239
2019,2,4,10,1,37.83,13042
2019,2,4,11,1,38.03,12116
2019,2,4,12,1,37.66,11442
2019,2,4,13,1,38.20,11020
2019,2,4,14,1,45.90,10786
2019,2,4,15,1,54.77,10606
2019,2,4,16,1,60.06,10517
2019,2,4,17,1,64.38,10649
2019,2,4,18,1,66.37,10991
2019,2,4,19,1,67.63,11880
2019,2,4,20,1,68.30,12019
2019,2,4,21,1,68.44,11779
2019,2,4,22,1,64.90,11269
2019,2,4,23,1,61.49,10559
2019,2,5,0,2,58.21,9889
2019,2,5,1,2,56.07,9504
2019,2,5,2,2,54.31,9312
2019,2,5,3,2,52.55,9243
2019,2,5,4,2,51.62,9360
2019,2,5,5,2,49.77,9690
2019,2,5,6,2,49.47,10568
2019,2,5,7,2,48.66,12102
2019,2,5,8,2,47.78,12664
2019,2,5,9,2,47.36,12285
2019,2,5,10,2,46.33,11644
2019,2,5,11,2,46.65,11225
2019,2,5,12,2,46.62,10901
2019,2,5,13,2,47.04,10736
2019,2,5,14,2,54.11,10737
2019,2,5,15,2,61.88,10752
2019,2,5,16,2,67.62,10755
2019,2,5,17,2,71.73,10850
2019,2,5,18,2,73.86,11037
2019,2,5,19,2,74.49,11737
2019,2,5,20,2,75.11,11761
2019,2,5,21,2,75.00,11434
2019,2,5,22,2,71.00,10807
2019,2,5,23,2,68.90,10077
2019,2,6,0,3,65.89,9379
2019,2,6,1,3,63.46,8872
2019,2,6,2,3,61.20,8657
2019,2,6,3,3,58.80,8584
2019,2,6,4,3,57.74,8686
2019,2,6,5,3,55.19,9003
2019,2,6,6,3,54.46,9810
2019,2,6,7,3,53.28,11251
2019,2,6,8,3,51.68,11858
2019,2,6,9,3,49.80,11654
2019,2,6,10,3,50.29,11434
2019,2,6,11,3,49.55,11275
2019,2,6,12,3,50.37,11096
2019,2,6,13,3,51.39,11047
2019,2,6,14,3,55.87,11065
2019,2,6,15,3,62.77,10978
2019,2,6,16,3,66.67,10901
2019,2,6,17,3,68.87,10943
2019,2,6,18,3,69.17,11156
2019,2,6,19,3,69.62,11822
2019,2,6,20,3,70.20,11817
2019,2,6,21,3,70.67,11550
2019,2,6,22,3,69.08,10987
2019,2,6,23,3,67.87,10145
2019,2,7,0,4,67.02,9364
2019,2,7,1,4,66.31,8814
2019,2,7,2,4,65.57,8523
2019,2,7,3,4,64.65,8365
2019,2,7,4,4,64.49,8312
2019,2,7,5,4,63.71,8509
2019,2,7,6,4,63.52,9186
2019,2,7,7,4,63.23,10481
2019,2,7,8,4,63.31,11074
2019,2,7,9,4,62.61,11064
2019,2,7,10,4,62.61,11022
2019,2,7,11,4,62.96,10997
2019,2,7,12,4,62.93,10992
2019,2,7,13,4,63.01,11045
2019,2,7,14,4,65.09,11159
2019,2,7,15,4,68.94,11215
2019,2,7,16,4,71.11,11291
2019,2,7,17,4,73.47,11368
2019,2,7,18,4,74.87,11470
2019,2,7,19,4,76.02,12048
2019,2,7,20,4,76.93,12063
2019,2,7,21,4,76.81,11733
2019,2,7,22,4,74.57,11105
2019,2,7,23,4,72.10,10271
2019,2,8,0,5,70.05,9407
2019,2,8,1,5,69.43,8800
2019,2,8,2,5,68.72,8433
2019,2,8,3,5,67.56,8241
2019,2,8,4,5,67.37,8175
2019,2,8,5,5,65.59,8321
2019,2,8,6,5,65.94,8907
2019,2,8,7,5,65.21,10114
2019,2,8,8,5,64.24,10738
2019,2,8,9,5,63.61,10742
2019,2,8,10,5,62.66,10789
2019,2,8,11,5,62.84,10771
2019,2,8,12,5,62.78,10720
2019,2,8,13,5,62.74,10607
2019,2,8,14,5,64.71,10539
2019,2,8,15,5,66.96,10439
2019,2,8,16,5,66.22,10368
2019,2,8,17,5,66.25,10415
2019,2,8,18,5,66.20,10615
2019,2,8,19,5,65.06,11266
2019,2,8,20,5,64.37,11311
2019,2,8,21,5,62.11,11242
2019,2,8,22,5,57.96,11035
2019,2,8,23,5,55.00,10663
2019,2,9,0,6,52.55,10213
2019,2,9,1,6,51.42,9851
2019,2,9,2,6,49.46,9722
2019,2,9,3,6,46.73,9679
2019,2,9,4,6,45.88,9777
2019,2,9,5,6,44.29,9978
2019,2,9,6,6,43.38,10360
2019,2,9,7,6,42.77,11002
2019,2,9,8,6,41.88,11670
2019,2,9,9,6,40.67,12342
2019,2,9,10,6,39.05,12566
2019,2,9,11,6,39.08,12197
2019,2,9,12,6,38.69,11681
2019,2,9,13,6,38.48,11202
2019,2,9,14,6,39.08,10812
2019,2,9,15,6,41.61,10496
2019,2,9,16,6,43.18,10378
2019,2,9,17,6,45.47,10516
2019,2,9,18,6,46.69,11022
2019,2,9,19,6,47.91,12048
2019,2,9,20,6,49.12,12421
2019,2,9,21,6,49.20,12554
2019,2,9,22,6,46.27,12463
2019,2,9,23,6,43.76,12206
2019,2,10,0,7,41.59,11856
2019,2,10,1,7,39.92,11579
2019,2,10,2,7,38.44,11449
2019,2,10,3,7,36.85,11485
2019,2,10,4,7,36.18,11591
2019,2,10,5,7,34.82,11744
2019,2,10,6,7,34.14,11975
2019,2,10,7,7,33.68,12469
2019,2,10,8,7,33.20,12902
2019,2,10,9,7,32.00,13357
2019,2,10,10,7,31.37,13505
2019,2,10,11,7,31.29,13106
2019,2,10,12,7,31.10,12749
2019,2,10,13,7,31.88,12676
2019,2,10,14,7,33.73,12648
2019,2,10,15,7,36.41,12570
2019,2,10,16,7,38.16,12598
2019,2,10,17,7,40.25,12828
2019,2,10,18,7,41.75,13275
2019,2,10,19,7,42.44,13833
2019,2,10,20,7,42.49,13815
2019,2,10,21,7,42.44,13562
2019,2,10,22,7,40.62,13072
2019,2,10,23,7,40.44,12368
2019,2,11,0,1,39.98,11794
2019,2,11,1,1,39.22,11421
2019,2,11,2,1,38.84,11218
2019,2,11,3,1,38.33,11160
2019,2,11,4,1,38.41,11206
2019,2,11,5,1,38.44,11506
2019,2,11,6,1,38.27,12306
2019,2,11,7,1,38.25,13686
2019,2,11,8,1,38.37,14314
2019,2,11,9,1,37.63,14180
2019,2,11,10,1,38.39,13990
2019,2,11,11,1,38.64,13697
2019,2,11,12,1,39.04,13296
2019,2,11,13,1,39.63,12887
2019,2,11,14,1,40.38,12623
2019,2,11,15,1,42.56,12397
2019,2,11,16,1,43.86,12314
2019,2,11,17,1,46.28,12409
2019,2,11,18,1,47.69,12742
2019,2,11,19,1,48.86,13307
2019,2,11,20,1,49.70,13206
2019,2,11,21,1,49.96,12830
2019,2,11,22,1,49.71,12241
2019,2,11,23,1,49.35,11443
2019,2,12,0,2,48.78,10764
2019,2,12,1,2,48.29,10338
2019,2,12,2,2,48.04,10116
2019,2,12,3,2,47.26,10017
2019,2,12,4,2,47.01,10099
2019,2,12,5,2,46.07,10417
2019,2,12,6,2,45.65,11277
2019,2,12,7,2,45.30,12711
2019,2,12,8,2,44.78,13380
2019,2,12,9,2,44.22,13365
2019,2,12,10,2,44.03,13381
2019,2,12,11,2,43.76,13397
2019,2,12,12,2,43.70,13276
2019,2,12,13,2,43.46,13118
2019,2,12,14,2,43.74,13030
2019,2,12,15,2,44.96,12904
2019,2,12,16,2,46.65,12876
2019,2,12,17,2,47.96,13046
2019,2,12,18,2,49.81,13425
2019,2,12,19,2,53.43,13921
2019,2,12,20,2,55.82,13800
2019,2,12,21,2,58.78,13401
2019,2,12,22,2,51.64,12745
2019,2,12,23,2,53.04,11899
2019,2,13,0,3,52.47,11142
2019,2,13,1,3,52.55,10715
2019,2,13,2,3,52.14,10512
2019,2,13,3,3,51.29,10548
2019,2,13,4,3,50.36,10780
2019,2,13,5,3,48.44,11278
2019,2,13,6,3,48.13,12309
2019,2,13,7,3,47.61,13985
2019,2,13,8,3,45.90,14707
2019,2,13,9,3,43.83,14178
2019,2,13,10,3,40.55,13452
2019,2,13,11,3,40.34,12830
2019,2,13,12,3,39.89,12274
2019,2,13,13,3,40.21,11790
2019,2,13,14,3,43.73,11495
2019,2,13,15,3,47.50,11181
2019,2,13,16,3,49.56,11043
2019,2,13,17,3,52.12,11198
2019,2,13,18,3,53.77,11721
2019,2,13,19,3,55.09,12806
2019,2,13,20,3,56.17,13190
2019,2,13,21,3,56.62,13261
2019,2,13,22,3,53.86,13013
2019,2,13,23,3,51.65,12471
2019,2,14,0,4,48.91,11994
2019,2,14,1,4,46.83,11778
2019,2,14,2,4,44.34,11779
2019,2,14,3,4,42.39,11939
2019,2,14,4,4,41.53,12195
2019,2,14,5,4,39.59,12774
2019,2,14,6,4,37.74,13825
2019,2,14,7,4,36.21,15496
2019,2,14,8,4,34.31,16061
2019,2,14,9,4,33.39,15224
2019,2,14,10,4,30.88,13813
2019,2,14,11,4,30.79,12662
2019,2,14,12,4,30.89,11890
2019,2,14,13,4,32.57,11396
2019,2,14,14,4,40.65,11229
2019,2,14,15,4,48.70,11139
2019,2,14,16,4,53.18,11102
2019,2,14,17,4,57.16,11215
2019,2,14,18,4,58.80,11620
2019,2,14,19,4,59.30,12402
2019,2,14,20,4,59.77,12437
2019,2,14,21,4,59.25,12230
2019,2,14,22,4,57.46,11767
2019,2,14,23,4,56.12,11122
2019,2,15,0,5,54.86,10448
2019,2,15,1,5,54.26,9997
2019,2,15,2,5,53.89,9791
2019,2,15,3,5,52.80,9739
2019,2,15,4,5,52.52,9796
2019,2,15,5,5,52.07,10068
2019,2,15,6,5,51.91,10871
2019,2,15,7,5,51.21,12236
2019,2,15,8,5,50.04,12707
2019,2,15,9,5,48.89,12485
2019,2,15,10,5,48.44,12225
2019,2,15,11,5,48.46,11870
2019,2,15,12,5,48.41,11324
2019,2,15,13,5,49.18,10976
2019,2,15,14,5,51.97,10795
2019,2,15,15,5,56.10,10690
2019,2,15,16,5,58.08,10660
2019,2,15,17,5,60.63,10708
2019,2,15,18,5,62.27,10910
2019,2,15,19,5,63.15,11417
2019,2,15,20,5,63.47,11165
2019,2,15,21,5,63.43,11037
2019,2,15,22,5,61.88,10656
2019,2,15,23,5,60.76,10141
2019,2,16,0,6,59.93,9536
2019,2,16,1,6,59.53,9076
2019,2,16,2,6,58.66,8768
2019,2,16,3,6,57.36,8607
2019,2,16,4,6,56.74,8573
2019,2,16,5,6,55.52,8639
2019,2,16,6,6,54.61,8882
2019,2,16,7,6,54.18,9332
2019,2,16,8,6,53.68,9900
2019,2,16,9,6,53.11,10484
2019,2,16,10,6,53.34,10985
2019,2,16,11,6,53.31,11250
2019,2,16,12,6,52.95,11274
2019,2,16,13,6,51.81,11114
2019,2,16,14,6,51.10,10958
2019,2,16,15,6,50.15,10848
2019,2,16,16,6,48.28,10800
2019,2,16,17,6,46.66,10914
2019,2,16,18,6,45.81,11184
2019,2,16,19,6,45.67,11797
2019,2,16,20,6,45.43,11815
2019,2,16,21,6,45.93,11670
2019,2,16,22,6,43.96,11410
2019,2,16,23,6,44.11,11042
2019,2,17,0,7,44.07,10593
2019,2,17,1,7,43.69,10233
2019,2,17,2,7,43.17,10041
2019,2,17,3,7,42.31,9979
2019,2,17,4,7,42.21,10037
2019,2,17,5,7,41.19,10184
2019,2,17,6,7,41.94,10510
2019,2,17,7,7,40.75,11007
2019,2,17,8,7,40.27,11598
2019,2,17,9,7,39.90,12293
2019,2,17,10,7,39.41,12653
2019,2,17,11,7,39.31,12777
2019,2,17,12,7,39.12,12825
2019,2,17,13,7,38.55,12929
2019,2,17,14,7,37.99,12934
2019,2,17,15,7,38.54,12893
2019,2,17,16,7,38.37,12846
2019,2,17,17,7,38.17,13042
2019,2,17,18,7,37.68,13365
2019,2,17,19,7,37.73,13766
2019,2,17,20,7,37.68,13707
2019,2,17,21,7,37.45,13487
2019,2,17,22,7,38.23,12937
2019,2,17,23,7,38.36,12317
2019,2,18,0,1,38.48,11713
2019,2,18,1,1,38.23,11298
2019,2,18,2,1,37.74,11027
2019,2,18,3,1,37.76,10900
2019,2,18,4,1,37.79,10898
2019,2,18,5,1,37.72,11113
2019,2,18,6,1,38.60,11885
2019,2,18,7,1,38.31,13062
2019,2,18,8,1,40.67,13580
2019,2,18,9,1,42.60,13416
2019,2,18,10,1,41.21,12829
2019,2,18,11,1,42.07,12144
2019,2,18,12,1,42.78,11650
2019,2,18,13,1,43.03,11381
2019,2,18,14,1,45.45,11324
2019,2,18,15,1,49.05,11169
2019,2,18,16,1,53.49,11115
2019,2,18,17,1,58.24,11208
2019,2,18,18,1,60.59,11605
2019,2,18,19,1,61.24,12525
2019,2,18,20,1,60.93,12819
2019,2,18,21,1,60.05,12670
2019,2,18,22,1,56.47,12227
2019,2,18,23,1,54.59,11545
2019,2,19,0,2,51.58,11074
2019,2,19,1,2,49.54,10684
2019,2,19,2,2,48.45,10606
2019,2,19,3,2,46.62,10674
2019,2,19,4,2,45.64,10830
2019,2,19,5,2,43.59,11375
2019,2,19,6,2,42.62,12409
2019,2,19,7,2,41.78,14065
2019,2,19,8,2,40.44,14728
2019,2,19,9,2,39.25,14518
2019,2,19,10,2,37.41,14217
2019,2,19,11,2,37.09,14061
2019,2,19,12,2,36.53,13910
2019,2,19,13,2,36.89,13809
2019,2,19,14,2,38.21,13812
2019,2,19,15,2,39.50,13840
2019,2,19,16,2,39.85,13964
2019,2,19,17,2,40.09,14344
2019,2,19,18,2,40.48,14833
2019,2,19,19,2,40.42,15357
2019,2,19,20,2,40.32,15323
2019,2,19,21,2,39.86,15083
2019,2,19,22,2,39.34,14700
2019,2,19,23,2,38.88,13731
2019,2,20,0,3,38.45,13045
2019,2,20,1,3,37.39,12678
2019,2,20,2,3,36.70,12477
2019,2,20,3,3,35.78,12403
2019,2,20,4,3,35.78,12477
2019,2,20,5,3,35.74,12818
2019,2,20,6,3,35.56,13624
2019,2,20,7,3,35.56,14967
2019,2,20,8,3,35.57,15658
2019,2,20,9,3,35.25,15674
2019,2,20,10,3,35.00,15689
2019,2,20,11,3,34.71,15685
2019,2,20,12,3,34.35,15587
2019,2,20,13,3,34.30,15396
2019,2,20,14,3,34.71,15273
2019,2,20,15,3,35.37,15137
2019,2,20,16,3,35.53,15054
2019,2,20,17,3,36.69,15153
2019,2,20,18,3,36.63,15409
2019,2,20,19,3,36.69,15938
2019,2,20,20,3,36.37,15816
2019,2,20,21,3,36.24,15425
2019,2,20,22,3,36.32,14680
2019,2,20,23,3,36.20,13757
2019,2,21,0,4,36.02,12926
2019,2,21,1,4,35.95,12397
2019,2,21,2,4,35.56,12128
2019,2,21,3,4,35.66,11946
2019,2,21,4,4,35.93,11882
2019,2,21,5,4,36.19,12097
2019,2,21,6,4,36.52,12768
2019,2,21,7,4,36.25,14025
2019,2,21,8,4,36.24,14488
2019,2,21,9,4,38.30,14277
2019,2,21,10,4,39.37,13984
2019,2,21,11,4,40.10,13530
2019,2,21,12,4,40.81,12974
2019,2,21,13,4,42.15,12337
2019,2,21,14,4,43.29,11844
2019,2,21,15,4,46.14,11369
2019,2,21,16,4,47.98,11141
2019,2,21,17,4,51.25,11057
2019,2,21,18,4,53.50,11343
2019,2,21,19,4,56.04,12012
2019,2,21,20,4,57.72,12129
2019,2,21,21,4,59.54,11868
2019,2,21,22,4,60.66,11333
2019,2,21,23,4,59.58,10594
2019,2,22,0,5,58.58,9862
2019,2,22,1,5,57.41,9381
2019,2,22,2,5,56.35,9136
2019,2,22,3,5,55.58,9034
2019,2,22,4,5,55.60,9091
2019,2,22,5,5,54.89,9437
2019,2,22,6,5,54.36,10235
2019,2,22,7,5,53.98,11581
2019,2,22,8,5,52.41,12270
2019,2,22,9,5,51.01,12404
2019,2,22,10,5,48.37,12503
2019,2,22,11,5,47.94,12591
2019,2,22,12,5,47.93,12521
2019,2,22,13,5,47.80,12424
2019,2,22,14,5,48.17,12384
2019,2,22,15,5,48.33,12325
2019,2,22,16,5,48.48,12244
2019,2,22,17,5,48.27,12359
2019,2,22,18,5,47.93,12501
2019,2,22,19,5,47.70,12834
2019,2,22,20,5,47.72,12707
2019,2,22,21,5,47.57,12429
2019,2,22,22,5,46.60,12088
2019,2,22,23,5,46.31,11553
2019,2,23,0,6,46.10,10970
2019,2,23,1,6,45.94,10486
2019,2,23,2,6,45.27,10236
2019,2,23,3,6,44.75,10162
2019,2,23,4,6,44.58,10157
2019,2,23,5,6,43.92,10300
2019,2,23,6,6,43.62,10618
2019,2,23,7,6,43.05,11161
2019,2,23,8,6,42.48,11741
2019,2,23,9,6,41.86,12367
2019,2,23,10,6,41.75,12882
2019,2,23,11,6,41.62,13176
2019,2,23,12,6,41.52,13219
2019,2,23,13,6,41.28,13142
2019,2,23,14,6,41.20,12964
2019,2,23,15,6,41.09,12828
2019,2,23,16,6,40.75,12752
2019,2,23,17,6,40.61,12710
2019,2,23,18,6,40.67,12782
2019,2,23,19,6,40.59,13116
2019,2,23,20,6,40.57,13008
2019,2,23,21,6,40.60,12738
2019,2,23,22,6,41.73,12350
2019,2,23,23,6,41.69,11801
2019,2,24,0,7,41.69,11247
2019,2,24,1,7,41.78,10749
2019,2,24,2,7,41.67,10481
2019,2,24,3,7,41.43,10348
2019,2,24,4,7,41.16,10289
2019,2,24,5,7,40.80,10352
2019,2,24,6,7,40.34,10558
2019,2,24,7,7,39.67,10948
2019,2,24,8,7,39.60,11399
2019,2,24,9,7,40.40,11844
2019,2,24,10,7,41.56,11907
2019,2,24,11,7,42.07,11587
2019,2,24,12,7,43.35,11023
2019,2,24,13,7,44.76,10510
2019,2,24,14,7,47.27,9972
2019,2,24,15,7,51.22,9616
2019,2,24,16,7,54.33,9470
2019,2,24,17,7,58.68,9609
2019,2,24,18,7,61.11,10006
2019,2,24,19,7,64.47,10974
2019,2,24,20,7,66.54,11513
2019,2,24,21,7,67.71,11533
2019,2,24,22,7,64.01,11291
2019,2,24,23,7,61.20,10880
2019,2,25,0,1,57.34,10497
2019,2,25,1,1,55.53,10298
2019,2,25,2,1,53.33,10289
2019,2,25,3,1,50.44,10414
2019,2,25,4,1,49.68,10703
2019,2,25,5,1,46.64,11272
2019,2,25,6,1,45.77,12367
2019,2,25,7,1,44.69,14017
2019,2,25,8,1,42.93,14540
2019,2,25,9,1,40.53,13782
2019,2,25,10,1,39.40,12990
2019,2,25,11,1,39.27,12372
2019,2,25,12,1,39.15,11924
2019,2,25,13,1,40.71,11469
2019,2,25,14,1,45.96,11225
2019,2,25,15,1,50.64,10928
2019,2,25,16,1,52.94,10758
2019,2,25,17,1,55.53,10844
2019,2,25,18,1,57.04,11231
2019,2,25,19,1,57.90,12244
2019,2,25,20,1,59.07,12822
2019,2,25,21,1,60.03,12826
2019,2,25,22,1,57.13,12521
2019,2,25,23,1,54.10,12011
2019,2,26,0,2,49.95,11533
2019,2,26,1,2,47.74,11296
2019,2,26,2,2,45.29,11272
2019,2,26,3,2,41.77,11357
2019,2,26,4,2,41.38,11526
2019,2,26,5,2,38.66,11927
2019,2,26,6,2,37.70,12823
2019,2,26,7,2,36.12,14390
2019,2,26,8,2,35.63,14899
2019,2,26,9,2,35.24,14182
2019,2,26,10,2,34.94,13027
2019,2,26,11,2,35.61,12196
2019,2,26,12,2,35.98,11568
2019,2,26,13,2,37.06,11122
2019,2,26,14,2,44.94,10915
2019,2,26,15,2,52.65,10742
2019,2,26,16,2,56.39,10558
2019,2,26,17,2,60.12,10638
2019,2,26,18,2,62.23,10908
2019,2,26,19,2,62.89,11726
2019,2,26,20,2,63.96,12116
2019,2,26,21,2,63.98,12005
2019,2,26,22,2,61.73,11537
2019,2,26,23,2,59.58,10900
2019,2,27,0,3,57.52,10281
2019,2,27,1,3,55.64,9842
2019,2,27,2,3,53.86,9629
2019,2,27,3,3,51.56,9553
2019,2,27,4,3,50.95,9590
2019,2,27,5,3,49.87,9827
2019,2,27,6,3,49.58,10611
2019,2,27,7,3,49.07,12041
2019,2,27,8,3,48.61,12482
2019,2,27,9,3,48.21,12364
2019,2,27,10,3,48.11,12238
2019,2,27,11,3,47.83,12123
2019,2,27,12,3,47.44,11953
2019,2,27,13,3,47.35,11852
2019,2,27,14,3,48.27,11787
2019,2,27,15,3,51.13,11663
2019,2,27,16,3,52.78,11501
2019,2,27,17,3,54.86,11382
2019,2,27,18,3,56.08,11540
2019,2,27,19,3,56.59,12240
2019,2,27,20,3,56.47,12583
2019,2,27,21,3,57.52,12380
2019,2,27,22,3,56.01,11881
2019,2,27,23,3,55.34,11194
2019,2,28,0,4,53.60,10509
2019,2,28,1,4,52.85,10134
2019,2,28,2,4,51.99,9957
2019,2,28,3,4,51.01,9914
2019,2,28,4,4,50.75,9996
2019,2,28,5,4,49.53,10246
2019,2,28,6,4,48.09,11058
2019,2,28,7,4,47.85,12405
2019,2,28,8,4,47.78,12839
2019,2,28,9,4,47.18,12516
2019,2,28,10,4,46.53,12075
2019,2,28,11,4,46.61,11725
2019,2,28,12,4,47.03,11407
2019,2,28,13,4,48.14,11174
2019,2,28,14,4,51.41,11091
2019,2,28,15,4,55.80,10992
2019,2,28,16,4,58.21,10995
2019,2,28,17,4,60.11,11046
2019,2,28,18,4,61.02,11254
2019,2,28,19,4,61.30,11780
2019,2,28,20,4,60.54,11907
2019,2,28,21,4,59.66,11684
2019,2,28,22,4,58.13,11181
2019,2,28,23,4,57.15,10415
2019,3,1,0,5,56.29,9735
2019,3,1,1,5,55.56,9239
2019,3,1,2,5,54.95,8963
2019,3,1,3,5,53.59,8834
2019,3,1,4,5,53.10,8868
2019,3,1,5,5,52.28,9088
2019,3,1,6,5,51.76,9821
2019,3,1,7,5,51.50,11119
2019,3,1,8,5,51.17,11653
2019,3,1,9,5,51.07,11704
2019,3,1,10,5,50.39,11809
2019,3,1,11,5,50.39,11921
2019,3,1,12,5,50.45,11939
2019,3,1,13,5,50.78,11881
2019,3,1,14,5,51.76,11927
2019,3,1,15,5,52.82,11932
2019,3,1,16,5,53.11,11900
2019,3,1,17,5,53.82,12049
2019,3,1,18,5,54.03,12320
2019,3,1,19,5,54.19,12634
2019,3,1,20,5,52.72,12584
2019,3,1,21,5,52.88,12376
2019,3,1,22,5,48.64,12047
2019,3,1,23,5,48.14,11560
2019,3,2,0,6,47.34,10939
2019,3,2,1,6,46.47,10484
2019,3,2,2,6,45.48,10287
2019,3,2,3,6,44.90,10193
2019,3,2,4,6,44.77,10173
2019,3,2,5,6,44.12,10335
2019,3,2,6,6,44.20,10619
2019,3,2,7,6,44.16,11172
2019,3,2,8,6,44.00,11597
2019,3,2,9,6,42.81,12100
2019,3,2,10,6,42.02,12111
2019,3,2,11,6,41.90,11657
2019,3,2,12,6,41.99,10935
2019,3,2,13,6,42.18,10307
2019,3,2,14,6,43.13,9826
2019,3,2,15,6,46.72,9517
2019,3,2,16,6,49.86,9448
2019,3,2,17,6,53.67,9596
2019,3,2,18,6,55.84,9818
2019,3,2,19,6,57.50,10463
2019,3,2,20,6,58.83,10737
2019,3,2,21,6,60.04,10620
2019,3,2,22,6,58.18,10403
2019,3,2,23,6,55.83,10051
2019,3,3,0,7,53.63,9593
2019,3,3,1,7,52.36,9161
2019,3,3,2,7,51.83,8938
2019,3,3,3,7,50.25,8819
2019,3,3,4,7,50.16,8785
2019,3,3,5,7,49.32,8866
2019,3,3,6,7,48.98,9088
2019,3,3,7,7,48.64,9561
2019,3,3,8,7,48.28,10010
2019,3,3,9,7,48.29,10651
2019,3,3,10,7,48.42,10953
2019,3,3,11,7,48.33,10928
2019,3,3,12,7,48.17,10814
2019,3,3,13,7,48.30,10837
2019,3,3,14,7,48.35,10852
2019,3,3,15,7,49.99,10873
2019,3,3,16,7,51.14,10963
2019,3,3,17,7,52.00,11185
2019,3,3,18,7,52.28,11593
2019,3,3,19,7,52.60,12020
2019,3,3,20,7,52.56,12102
2019,3,3,21,7,52.42,11880
2019,3,3,22,7,49.92,11431
2019,3,3,23,7,49.73,10821
2019,3,4,0,1,49.68,10288
2019,3,4,1,1,49.49,9934
2019,3,4,2,1,48.59,9803
2019,3,4,3,1,47.18,9785
2019,3,4,4,1,46.56,9971
2019,3,4,5,1,45.80,10409
2019,3,4,6,1,44.83,11482
2019,3,4,7,1,45.12,13067
2019,3,4,8,1,44.61,13760
2019,3,4,9,1,43.32,13695
2019,3,4,10,1,41.22,13527
2019,3,4,11,1,40.87,13275
2019,3,4,12,1,40.84,12802
2019,3,4,13,1,40.63,12338
2019,3,4,14,1,41.02,11986
2019,3,4,15,1,42.17,11684
2019,3,4,16,1,42.80,11487
2019,3,4,17,1,44.75,11590
2019,3,4,18,1,45.77,12201
2019,3,4,19,1,46.54,13316
2019,3,4,20,1,47.35,13837
2019,3,4,21,1,47.11,13964
2019,3,4,22,1,46.11,13644
2019,3,4,23,1,43.83,13045
2019,3,5,0,2,41.75,12481
2019,3,5,1,2,40.21,12090
2019,3,5,2,2,38.42,11976
2019,3,5,3,2,37.31,11992
2019,3,5,4,2,36.66,12131
2019,3,5,5,2,35.42,12479
2019,3,5,6,2,34.48,13406
2019,3,5,7,2,33.98,14908
2019,3,5,8,2,33.97,15441
2019,3,5,9,2,33.41,15212
2019,3,5,10,2,32.41,14751
2019,3,5,11,2,32.74,14167
2019,3,5,12,2,32.83,13427
2019,3,5,13,2,33.17,12707
2019,3,5,14,2,33.58,12188
2019,3,5,15,2,35.70,11760
2019,3,5,16,2,36.63,11563
2019,3,5,17,2,38.67,11728
2019,3,5,18,2,40.14,12237
2019,3,5,19,2,42.06,13512
2019,3,5,20,2,44.06,14392
2019,3,5,21,2,45.85,14601
2019,3,5,22,2,45.10,14401
2019,3,5,23,2,42.97,13907
2019,3,6,0,3,40.32,13445
2019,3,6,1,3,38.66,13241
2019,3,6,2,3,36.15,13294
2019,3,6,3,3,34.55,13436
2019,3,6,4,3,33.65,13733
2019,3,6,5,3,32.48,14286
2019,3,6,6,3,31.72,15385
2019,3,6,7,3,30.78,16938
2019,3,6,8,3,29.74,17128
2019,3,6,9,3,27.89,16132
2019,3,6,10,3,26.09,15300
2019,3,6,11,3,26.02,14520
2019,3,6,12,3,26.15,13813
2019,3,6,13,3,28.33,13228
